,hhid,hhwgt,urban,inc_employ,inc_commerce,inc_subsist,inc_remit,inc_transfer,inc_gift,inc_rent,inc_total,food_cons,total_cons,poor_nat,poor_190,poor_320,poor_550,dep_water,dep_san,dep_ele,dep_enroll,dep_attain,hhsize,number_of_children,pcexp,pcinc,ispoor,hoh_mainactivity,hoh_education,hhinc_mainsource_all,hhinc_mainsource_wage_other,inc_nonwage,pcwgt,pov_line
3001,49-81-52-14,123.3433837890625,0,7264.548828125,0.0,738.1386108398438,162.22825622558594,1592.4326171875,210.89675903320312,2234.100830078125,12202.3466796875,2178.8447265625,7678.73583984375,0,0,0,1,0,0,0,0,0,4,0,1919.6839599609375,3050.586669921875,0,Not working,Primary completion and below,inc_employ,inc_employ,4937.797073364258,493.37353515625,2179
3002,49-81-81-48,159.26708984375,0,0.0,7265.30224609375,166.78802490234375,0.0,1914.0528564453125,0.0,1588.3104248046875,10934.453125,3805.268798828125,9678.3994140625,0,0,0,1,1,0,0,0,0,5,2,1935.6798828125,2186.890625,0,Self employment/subsistence,At least some secondary completion,inc_commerce,other,10934.453552246094,796.33544921875,2179
3003,49-83-55-02,272.7430419921875,1,11352.9990234375,0.0,0.0,0.0,491.2355651855469,0.0,1570.5655517578125,13414.7998046875,3442.23486328125,7029.40283203125,1,0,1,1,0,1,0,0,0,8,6,878.6753540039062,1676.8499755859375,1,Wage employment,At least some secondary completion,inc_employ,inc_employ,2061.8011169433594,2181.9443359375,2179
3004,49-83-76-81,110.1784439086914,1,31531.62890625,0.0,0.0,19133.697265625,7385.607421875,1711.3179931640625,4064.11279296875,63826.3671875,7689.67333984375,16049.3037109375,0,0,0,0,0,0,0,0,0,4,0,4012.325927734375,15956.591796875,0,Not working,At least some secondary completion,inc_employ,inc_employ,32294.735473632812,440.7137756347656,2179
3005,49-85-22-61,96.91566467285156,1,13840.18359375,0.0,0.0,0.0,158.42703247070312,0.0,2155.46142578125,16154.072265625,3151.013916015625,8030.4716796875,0,0,0,0,0,0,0,0,0,4,2,2007.617919921875,4038.51806640625,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,2313.888458251953,387.66265869140625,2179
3006,49-87-83-91,136.38076782226562,1,27460.68359375,0.0,2367.986572265625,1148.02197265625,896.9878540039062,0.0,2105.942138671875,33979.62109375,4184.37158203125,11268.8876953125,0,0,0,1,0,0,0,0,0,7,3,1609.841099330357,4854.231584821428,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,6518.938537597656,954.6653747558594,2179
3007,49-88-92-42,63.74354553222656,1,0.0,3534.516357421875,0.0,0.0,0.0,0.0,680.712158203125,4215.228515625,536.5836791992188,2374.529541015625,1,0,0,1,0,0,0,0,0,2,0,1187.2647705078125,2107.6142578125,1,Self employment/subsistence,Primary completion and below,inc_commerce,other,4215.228515625,127.48709106445312,2179
3008,49-88-99-41,151.2193145751953,1,34679.09765625,0.0,185.10324096679688,0.0,1328.9464111328125,0.0,4485.1435546875,40678.2890625,3259.531494140625,18405.259765625,0,0,0,0,0,0,0,0,0,4,0,4601.31494140625,10169.572265625,0,Not working,At least some secondary completion,inc_employ,inc_employ,5999.193206787109,604.8772583007812,2179
3009,49-89-29-12,90.13408660888672,0,0.0,0.0,598.2445678710938,1592.958740234375,1537.2052001953125,230.0940399169922,1307.1553955078125,5265.658203125,2181.0615234375,4563.126953125,0,0,0,1,0,0,0,0,0,3,1,1521.0423177083333,1755.2194010416667,1,Self employment/subsistence,Primary completion and below,inc_remit,other,5265.657943725586,270.40225982666016,2179
3010,49-90-11-32,125.11320495605469,0,9475.7587890625,0.0,1437.671630859375,0.0,341.6739501953125,214.57786560058594,1776.5948486328125,13246.2763671875,3984.495849609375,7874.69970703125,0,0,0,1,0,0,0,0,0,4,2,1968.6749267578125,3311.569091796875,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,3770.518295288086,500.45281982421875,2179
3011,49-93-98-65,269.3207092285156,1,5016.52587890625,0.0,0.0,570.645263671875,3802.943603515625,0.0,0.0,9390.115234375,668.9266967773438,11273.515625,1,0,0,1,0,0,0,0,0,9,6,1252.6128472222222,1043.3461371527778,1,Wage employment,At least some secondary completion,inc_employ,inc_employ,4373.5888671875,2423.8863830566406,2179
3012,49-94-57-84,152.5487060546875,1,12814.986328125,0.0,0.0,0.0,580.1337280273438,0.0,2155.46142578125,15550.5810546875,2967.743896484375,11788.9677734375,0,0,0,0,0,0,0,0,0,4,2,2947.241943359375,3887.645263671875,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,2735.5951538085938,610.19482421875,2179
3013,49-96-45-61,119.71360778808594,1,0.0,306.1391906738281,0.0,765.347900390625,4406.87353515625,0.0,2155.46142578125,7633.822265625,1127.8779296875,4760.806640625,1,0,0,1,0,0,0,0,0,4,3,1190.20166015625,1908.45556640625,1,Not working,At least some secondary completion,inc_transfer,other,7633.822052001953,478.85443115234375,2179
3014,49-96-77-23,185.37405395507812,0,0.0,0.0,0.0,0.0,5253.02099609375,0.0,23004.173828125,28257.193359375,4440.31396484375,12604.517578125,0,0,0,0,0,0,0,0,0,5,2,2520.903515625,5651.438671875,0,Wage employment,At least some secondary completion,inc_rent,other,28257.19482421875,926.8702697753906,2179
3015,50-00-91-26,37.10689163208008,0,29227.689453125,0.0,0.0,0.0,0.0,0.0,1403.730712890625,30631.419921875,783.9609375,3168.55712890625,0,0,0,0,0,0,0,0,0,1,0,3168.55712890625,30631.419921875,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,1403.730712890625,37.10689163208008,2179
3016,50-02-93-93,147.99427795410156,0,0.0,11898.6875,3281.513427734375,0.0,594.47705078125,1373.7176513671875,622.3547973632812,17770.75,6217.794921875,8148.31591796875,0,0,0,1,0,0,0,0,0,5,3,1629.66318359375,3554.15,0,Self employment/subsistence,At least some secondary completion,inc_commerce,other,17770.750427246094,739.9713897705078,2179
3017,50-03-85-16,172.96728515625,1,54249.1875,0.0,0.0,374.5462646484375,155.06214904785156,0.0,4737.236328125,59516.03125,5447.1611328125,15347.6357421875,0,0,0,0,0,0,0,0,0,5,2,3069.5271484375,11903.20625,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,5266.844741821289,864.83642578125,2179
3018,50-04-37-47,66.72554016113281,1,52212.31640625,0.0,0.0,0.0,0.0,0.0,4263.603515625,56475.9140625,1955.9111328125,15366.9033203125,0,0,0,0,0,0,0,0,0,2,0,7683.45166015625,28237.95703125,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,4263.603515625,133.45108032226562,2179
3019,50-05-61-51,91.22921752929688,0,0.0,4915.88232421875,405.87249755859375,1348.1778564453125,623.7096557617188,0.0,380.3010559082031,7673.94384765625,1507.262939453125,4195.1474609375,1,0,0,1,0,0,0,0,0,3,1,1398.3824869791667,2557.9812825520835,0,Self employment/subsistence,At least some secondary completion,inc_commerce,other,7673.943389892578,273.6876525878906,2179
3020,50-05-81-59,187.03900146484375,0,0.0,5292.31201171875,1396.849609375,0.0,1947.731201171875,0.0,542.4791259765625,9179.3720703125,4038.563232421875,6174.32861328125,1,0,1,1,0,0,0,1,0,7,3,882.0469447544643,1311.3388671875,1,Self employment/subsistence,Primary completion and below,inc_commerce,other,9179.371948242188,1309.2730102539062,2179
3021,50-05-95-98,77.03282928466797,1,0.0,2075.988037109375,349.25445556640625,0.0,1367.709716796875,0.0,3424.820556640625,7217.7724609375,5771.01904296875,11727.591796875,0,0,0,0,0,0,0,0,1,2,0,5863.7958984375,3608.88623046875,0,Not working,Primary completion and below,inc_rent,other,7217.772766113281,154.06565856933594,2179
3022,50-06-09-22,130.6152801513672,1,16476.41015625,0.0,0.0,0.0,0.0,0.0,38438.66015625,54915.06640625,6699.27734375,22350.70703125,0,0,0,0,0,0,0,0,0,4,0,5587.6767578125,13728.7666015625,0,Self employment/subsistence,Primary completion and below,inc_rent,other,38438.66015625,522.4611206054688,2179
3023,50-09-36-76,96.3178482055664,0,0.0,2013.82763671875,0.0,0.0,943.2448120117188,0.0,641.860595703125,3598.932861328125,896.365478515625,2625.84130859375,1,0,1,1,0,0,0,0,0,3,0,875.2804361979166,1199.644287109375,1,Self employment/subsistence,Primary completion and below,inc_commerce,other,3598.9330444335938,288.9535446166992,2179
3024,50-10-86-83,79.01786041259766,0,0.0,609.604736328125,0.0,4064.03173828125,187.57070922851562,0.0,946.8302001953125,5808.037109375,384.0509948730469,2275.206298828125,1,0,1,1,0,0,0,0,0,2,0,1137.6031494140625,2904.0185546875,0,Not working,At least some secondary completion,inc_remit,other,5808.037384033203,158.0357208251953,2179
3025,50-12-84-54,116.8978042602539,1,23433.115234375,0.0,1830.712158203125,0.0,0.0,687.5120239257812,2310.6474609375,28261.98828125,5465.41259765625,12603.587890625,0,0,0,0,0,0,0,0,0,6,0,2100.5979817708335,4710.331380208333,0,Self employment/subsistence,Primary completion and below,inc_employ,inc_employ,4828.871643066406,701.3868255615234,2179
3026,50-17-25-09,168.01390075683594,0,14791.9248046875,0.0,0.0,0.0,0.0,0.0,1262.98681640625,16054.912109375,3603.378662109375,7314.1513671875,1,0,0,1,0,0,0,0,0,5,1,1462.8302734375,3210.982421875,0,Not working,Primary completion and below,inc_employ,inc_employ,1262.98681640625,840.0695037841797,2179
3027,50-17-40-13,113.66399383544922,1,0.0,3932.5244140625,0.0,5092.8134765625,2035.5679931640625,0.0,3060.481201171875,14121.3876953125,2657.171630859375,9147.197265625,0,0,0,0,0,0,0,0,0,4,3,2286.79931640625,3530.346923828125,0,Not working,At least some secondary completion,inc_remit,other,14121.387084960938,454.6559753417969,2179
3028,50-19-18-54,144.44740295410156,1,10274.8916015625,0.0,0.0,407.6037902832031,449.1793518066406,0.0,7080.3017578125,18211.9765625,618.6936645507812,8003.294921875,0,0,0,1,0,0,0,1,0,4,2,2000.82373046875,4552.994140625,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,7937.084899902344,577.7896118164062,2179
3029,50-19-78-76,28.85650062561035,1,5112.58203125,0.0,213.02426147460938,1966.377685546875,0.0,234.32667541503906,4645.5146484375,12171.8251953125,1127.040283203125,7497.74365234375,0,0,0,0,0,0,0,0,1,1,0,7497.74365234375,12171.8251953125,0,Wage employment,Primary completion and below,inc_employ,inc_employ,7059.243270874023,28.85650062561035,2179
3030,50-20-54-18,63.12397384643555,1,11069.1748046875,0.0,0.0,0.0,0.0,0.0,0.0,11069.1748046875,1677.4468994140625,4536.32080078125,0,0,0,0,0,0,1,0,0,2,0,2268.160400390625,5534.58740234375,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,0.0,126.2479476928711,2179
3031,50-21-93-97,122.42278289794922,0,5091.85498046875,0.0,1143.822509765625,0.0,99.33943176269531,777.9837646484375,2070.241455078125,9183.2421875,3305.647216796875,7114.43359375,0,0,0,1,0,0,0,0,0,4,0,1778.6083984375,2295.810546875,0,Not working,At least some secondary completion,inc_employ,inc_employ,4091.387161254883,489.6911315917969,2179
3032,50-22-84-75,31.667314529418945,1,7019.91552734375,0.0,0.0,0.0,0.0,0.0,904.20166015625,7924.1171875,37.4248161315918,2126.37890625,0,0,0,0,0,0,0,0,1,1,0,2126.37890625,7924.1171875,0,Wage employment,Primary completion and below,inc_employ,inc_employ,904.20166015625,31.667314529418945,2179
3033,50-24-89-88,28.901845932006836,1,0.0,0.0,0.0,0.0,786.5510864257812,0.0,5204.01953125,5990.5703125,1233.1973876953125,4598.98974609375,0,0,0,0,0,0,0,0,1,1,0,4598.98974609375,5990.5703125,0,Not working,Primary completion and below,inc_rent,other,5990.570617675781,28.901845932006836,2179
3034,50-26-48-95,69.3083724975586,0,11220.6640625,0.0,20.84850311279297,0.0,384.89544677734375,0.0,2885.24658203125,14511.654296875,5755.15966796875,12051.6826171875,0,0,0,0,0,0,0,0,0,2,0,6025.84130859375,7255.8271484375,0,Self employment/subsistence,At least some secondary completion,inc_employ,inc_employ,3290.9905319213867,138.6167449951172,2179
3035,50-27-91-01,96.7738037109375,1,18309.939453125,0.0,0.0,0.0,158.42703247070312,29.848569869995117,0.0,18498.21484375,3615.65673828125,14977.228515625,0,0,0,0,0,0,0,0,0,3,1,4992.409505208333,6166.071614583333,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,188.27560234069824,290.3214111328125,2179
3036,50-29-95-57,99.6715087890625,1,5173.37255859375,2347.797607421875,0.0,3912.99609375,0.0,0.0,0.0,11434.166015625,2650.484375,11400.537109375,0,0,0,0,0,0,0,0,0,3,0,3800.1790364583335,3811.388671875,0,Not working,At least some secondary completion,inc_employ,inc_employ,6260.793701171875,299.0145263671875,2179
3037,50-34-11-26,221.18392944335938,0,7350.59033203125,1280.4122314453125,2449.24560546875,0.0,774.283447265625,1830.9893798828125,494.83111572265625,14180.3525390625,6689.0556640625,8257.32421875,0,0,0,1,0,0,1,1,0,7,5,1179.6177455357142,2025.7646484375,1,Wage employment,At least some secondary completion,inc_employ,inc_employ,6829.761779785156,1548.2875061035156,2179
3038,50-37-21-39,320.811767578125,0,6063.06787109375,3583.303955078125,1595.5440673828125,0.0,505.6113586425781,1142.8951416015625,2348.902099609375,15239.3251953125,6807.31494140625,10556.994140625,1,0,1,1,0,0,0,0,0,10,6,1055.6994140625,1523.93251953125,1,Self employment/subsistence,Primary completion and below,inc_employ,inc_employ,9176.256622314453,3208.11767578125,2179
3039,50-38-95-90,159.3126220703125,1,0.0,8433.0498046875,855.64599609375,0.0,552.0562133789062,0.0,3465.8193359375,13306.5712890625,1748.2987060546875,4588.5126953125,1,0,1,1,0,0,0,0,0,4,1,1147.128173828125,3326.642822265625,0,Self employment/subsistence,At least some secondary completion,inc_commerce,other,13306.571350097656,637.25048828125,2179
3040,50-44-42-35,54.68095016479492,1,0.0,13040.375,748.6902465820312,0.0,4113.6826171875,0.0,2156.2958984375,20059.04296875,2714.85791015625,7152.3076171875,0,0,0,0,0,0,0,0,0,2,0,3576.15380859375,10029.521484375,0,Self employment/subsistence,At least some secondary completion,inc_commerce,other,20059.04376220703,109.36190032958984,2179
3041,50-47-24-97,140.4381866455078,0,10857.638671875,0.0,2725.138671875,123.794921875,123.794921875,0.0,1242.7076416015625,15073.0751953125,4268.64599609375,6972.373046875,0,0,0,1,0,1,0,0,0,4,2,1743.09326171875,3768.268798828125,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,4215.4361572265625,561.7527465820312,2179
3042,50-47-43-03,55.612213134765625,0,8435.8701171875,567.7989501953125,1138.8424072265625,486.684814453125,1752.065185546875,0.0,1318.3741455078125,13699.6357421875,3219.1279296875,5343.42529296875,0,0,0,1,0,0,0,0,0,3,0,1781.1417643229167,4566.545247395833,0,Self employment/subsistence,Primary completion and below,inc_employ,inc_employ,5263.7655029296875,166.83663940429688,2179
3043,50-52-80-66,109.23426055908203,1,19876.34765625,0.0,0.0,0.0,161.19456481933594,0.0,1655.870849609375,21693.4140625,4320.92041015625,10626.9775390625,0,0,0,0,0,1,0,0,0,4,2,2656.744384765625,5423.353515625,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,1817.065414428711,436.9370422363281,2179
3044,50-53-39-42,99.16583251953125,1,8954.3369140625,6483.16455078125,0.0,822.7366333007812,269.03485107421875,0.0,0.0,16529.2734375,4508.61279296875,12759.3134765625,0,0,0,0,0,0,0,0,0,3,1,4253.1044921875,5509.7578125,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,7574.93603515625,297.49749755859375,2179
3045,50-54-03-64,31.63319206237793,0,6810.78369140625,0.0,0.0,0.0,0.0,0.0,1726.3848876953125,8537.1689453125,701.786865234375,3547.88525390625,0,0,0,0,0,0,0,0,0,1,0,3547.88525390625,8537.1689453125,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,1726.3848876953125,31.63319206237793,2179
3046,50-55-99-17,62.353275299072266,1,16540.90625,0.0,0.0,0.0,0.0,0.0,0.0,16540.90625,2837.6826171875,8042.44384765625,0,0,0,0,0,0,0,0,0,2,0,4021.221923828125,8270.453125,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,0.0,124.70655059814453,2179
3047,50-56-12-36,283.1589660644531,1,11653.8994140625,567.688232421875,1069.5576171875,1522.0625,0.0,4002.28466796875,7085.91064453125,25901.40234375,6836.103515625,23526.359375,0,0,0,0,0,0,0,0,0,7,4,3360.9084821428573,3700.2003348214284,0,Not working,Primary completion and below,inc_employ,inc_employ,14247.503662109375,1982.1127624511719,2179
3048,50-64-45-65,125.3912353515625,0,6748.6962890625,4866.84814453125,1687.174072265625,0.0,1088.5517578125,84.35869598388672,613.152099609375,15088.7802734375,6354.31884765625,9567.771484375,0,0,0,0,0,1,0,0,1,4,2,2391.94287109375,3772.195068359375,0,Self employment/subsistence,Primary completion and below,inc_employ,inc_employ,8340.084770202637,501.56494140625,2179
3049,50-65-64-08,160.980224609375,0,11406.9580078125,2475.898193359375,0.0,165.0598907470703,294.63189697265625,0.0,0.0,14342.548828125,1618.560791015625,6473.53369140625,0,0,0,0,0,0,0,0,0,3,1,2157.8445638020835,4780.849609375,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,2935.5899810791016,482.940673828125,2179
3050,50-70-28-49,81.24931335449219,1,6487.02880859375,0.0,182.21994018554688,2803.3837890625,1401.69189453125,0.0,1565.2955322265625,12439.6201171875,2264.386474609375,5835.1474609375,0,0,0,0,0,0,0,0,0,2,0,2917.57373046875,6219.81005859375,0,Not working,Primary completion and below,inc_employ,inc_employ,5952.591156005859,162.49862670898438,2179
3051,50-73-93-10,161.05909729003906,1,17910.61328125,0.0,0.0,0.0,0.0,0.0,855.9647827148438,18766.580078125,5104.923828125,8559.1474609375,1,0,0,1,0,0,0,0,0,7,3,1222.7353515625,2680.940011160714,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,855.9647827148438,1127.4136810302734,2179
3052,50-74-53-84,145.85043334960938,0,2809.38671875,10491.978515625,2739.152099609375,1845.9110107421875,1266.92529296875,0.0,1565.119384765625,20718.47265625,5215.97265625,9102.5341796875,0,0,0,1,1,0,0,0,0,5,1,1820.5068359375,4143.69453125,0,Wage employment,At least some secondary completion,inc_commerce,other,17909.086303710938,729.2521667480469,2179
3053,50-75-46-33,91.3460922241211,0,0.0,9405.5419921875,523.1397705078125,2194.9921875,721.4208374023438,0.0,1215.7598876953125,14060.8544921875,4006.775390625,7238.162109375,0,0,0,0,0,0,0,0,1,3,1,2412.720703125,4686.951497395833,0,Self employment/subsistence,Primary completion and below,inc_commerce,other,14060.854675292969,274.0382766723633,2179
3054,50-76-63-74,140.4381866455078,0,8982.2294921875,0.0,2360.356201171875,0.0,412.64971923828125,0.0,463.263427734375,12218.498046875,6277.47509765625,8793.603515625,0,0,0,0,0,0,0,0,0,4,2,2198.40087890625,3054.62451171875,0,Wage employment,Primary completion and below,inc_employ,inc_employ,3236.2693481445312,561.7527465820312,2179
3055,50-77-93-17,64.162353515625,0,0.0,7586.8388671875,1335.4010009765625,1200.6602783203125,33.3516731262207,1496.6898193359375,1708.634521484375,13361.5771484375,2889.4853515625,6003.0322265625,0,0,0,0,0,0,0,0,1,2,0,3001.51611328125,6680.78857421875,0,Self employment/subsistence,Primary completion and below,inc_commerce,other,13361.576160430908,128.32470703125,2179
3056,50-79-37-48,138.13333129882812,1,24057.251953125,0.0,0.0,0.0,543.4441528320312,0.0,6214.2314453125,30814.927734375,9983.1708984375,22333.69921875,0,0,0,0,0,0,0,0,0,5,1,4466.73984375,6162.985546875,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,6757.675598144531,690.6666564941406,2179
3057,50-82-17-30,162.93112182617188,1,23067.13671875,0.0,0.0,1019.572021484375,468.1534423828125,0.0,2346.250732421875,26901.115234375,3614.04296875,11034.85546875,0,0,0,0,0,0,0,0,0,4,1,2758.7138671875,6725.27880859375,0,Not working,Primary completion and below,inc_employ,inc_employ,3833.9761962890625,651.7244873046875,2179
3058,50-85-33-50,161.0608673095703,0,7357.3095703125,0.0,613.109130859375,0.0,0.0,0.0,516.1172485351562,8486.5361328125,1838.1009521484375,3359.9091796875,1,1,1,1,0,0,1,0,0,5,3,671.9818359375,1697.3072265625,1,Wage employment,At least some secondary completion,inc_employ,inc_employ,1129.2263793945312,805.3043365478516,2179
3059,50-85-89-04,210.69076538085938,1,7839.2919921875,0.0,0.0,0.0,988.9241943359375,0.0,6166.15673828125,14994.373046875,4162.98828125,8875.11328125,1,0,0,1,0,0,0,0,0,6,1,1479.185546875,2499.0621744791665,0,Not working,Post-secondary/tertiary and above,inc_employ,inc_employ,7155.0809326171875,1264.1445922851562,2179
3060,50-88-81-28,100.82540130615234,0,0.0,7491.697265625,901.3449096679688,1080.533203125,1972.6937255859375,351.17333984375,821.478759765625,12618.921875,4062.372802734375,6639.875,0,0,0,0,0,0,0,0,0,3,1,2213.2916666666665,4206.307291666667,0,Not working,Primary completion and below,inc_commerce,other,12618.921203613281,302.47620391845703,2179
3061,50-92-74-05,104.4791259765625,0,3457.997802734375,0.0,2046.399658203125,0.0,1349.2745361328125,375.86932373046875,450.8244323730469,7680.3662109375,5059.82763671875,7039.6845703125,0,0,0,0,0,0,1,0,1,3,0,2346.5615234375,2560.1220703125,0,Not working,Primary completion and below,inc_employ,inc_employ,4222.367950439453,313.4373779296875,2179
3062,50-93-98-67,102.27864074707031,1,15832.8876953125,0.0,80.98663330078125,0.0,0.0,0.0,0.0,15913.8740234375,4547.39990234375,12377.0732421875,0,0,0,0,0,0,0,0,0,3,0,4125.691080729167,5304.624674479167,0,Not working,Post-secondary/tertiary and above,inc_employ,inc_employ,80.98663330078125,306.83592224121094,2179
3063,51-01-20-38,211.06471252441406,0,15167.494140625,17143.8828125,0.0,0.0,4811.19287109375,0.0,1250.052978515625,38372.625,1095.171875,4647.01171875,1,0,1,1,0,0,0,0,0,6,0,774.501953125,6395.4375,0,Wage employment,Primary completion and below,inc_commerce,other,23205.128662109375,1266.3882751464844,2179
3064,51-09-66-37,127.6982650756836,1,12005.255859375,0.0,0.0,0.0,112.3638687133789,0.0,0.0,12117.6201171875,2173.956298828125,7533.60400390625,0,0,0,1,0,0,0,0,0,4,2,1883.4010009765625,3029.405029296875,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,112.3638687133789,510.7930603027344,2179
3065,51-15-60-02,46.7810173034668,0,0.0,4332.9384765625,1191.648193359375,540.2666015625,0.0,561.8773193359375,821.478759765625,7448.20947265625,4293.2314453125,5722.51611328125,0,0,0,0,0,0,0,0,0,2,0,2861.258056640625,3724.104736328125,0,Self employment/subsistence,At least some secondary completion,inc_commerce,other,7448.2093505859375,93.5620346069336,2179
3066,51-17-47-33,74.45391845703125,1,10571.79296875,0.0,0.0,0.0,0.0,0.0,2273.92431640625,12845.716796875,3761.7470703125,8460.0849609375,0,0,0,0,0,0,0,0,0,2,0,4230.04248046875,6422.8583984375,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,2273.92431640625,148.9078369140625,2179
3067,51-17-54-62,105.66993713378906,1,10504.7666015625,0.0,0.0,0.0,598.620361328125,0.0,0.0,11103.38671875,3708.693115234375,8483.76953125,0,0,0,0,0,0,0,0,0,3,1,2827.9231770833335,3701.12890625,0,Not working,Primary completion and below,inc_employ,inc_employ,598.620361328125,317.0098114013672,2179
3068,51-17-93-97,122.68405151367188,0,0.0,1162.94970703125,856.9102172851562,88.28059387207031,225.99832153320312,900.5208740234375,1507.563232421875,4742.22314453125,2026.7457275390625,4344.52490234375,1,0,0,1,0,1,0,0,0,3,1,1448.1749674479167,1580.7410481770833,1,Not working,Primary completion and below,inc_rent,other,4742.222946166992,368.0521545410156,2179
3069,51-18-35-47,112.6115493774414,1,51048.91015625,0.0,0.0,0.0,0.0,0.0,0.0,51048.91015625,3751.9951171875,22917.533203125,0,0,0,0,0,0,0,0,0,2,0,11458.7666015625,25524.455078125,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,0.0,225.2230987548828,2179
3070,51-24-06-65,132.52554321289062,1,11445.5146484375,0.0,0.0,0.0,978.2490234375,0.0,3589.266357421875,16013.0283203125,387.23992919921875,5513.04150390625,0,0,0,1,0,0,0,0,0,3,0,1837.6805013020833,5337.676106770833,0,Wage employment,Primary completion and below,inc_employ,inc_employ,4567.515380859375,397.5766296386719,2179
3071,51-28-93-54,165.12171936035156,0,23306.466796875,0.0,1232.01611328125,0.0,608.77978515625,0.0,2790.620361328125,27937.8828125,4492.2646484375,10205.5986328125,0,0,0,1,0,0,0,0,0,6,3,1700.93310546875,4656.313802083333,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,4631.416259765625,990.7303161621094,2179
3072,51-31-13-83,121.04740142822266,1,22556.11328125,0.0,0.0,0.0,2468.209716796875,0.0,3570.78515625,28595.109375,2283.048583984375,10320.416015625,0,0,0,0,0,0,0,0,0,5,2,2064.083203125,5719.021875,0,Not working,At least some secondary completion,inc_employ,inc_employ,6038.994873046875,605.2370071411133,2179
3073,51-31-20-46,39.34454345703125,1,11699.857421875,0.0,0.0,815.2075805664062,0.0,0.0,0.0,12515.06640625,1435.0853271484375,6337.72607421875,0,0,0,0,0,0,0,0,0,1,0,6337.72607421875,12515.06640625,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,815.2075805664062,39.34454345703125,2179
3074,51-35-77-00,48.78767395019531,1,69023.6171875,0.0,0.0,0.0,0.0,358.1828308105469,0.0,69381.8046875,1360.69677734375,4289.3662109375,0,0,0,0,0,0,0,0,0,1,0,4289.3662109375,69381.8046875,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,358.1828308105469,48.78767395019531,2179
3075,51-36-96-49,121.49150848388672,0,0.0,3818.03759765625,127.26791381835938,5873.9033203125,2333.2451171875,161.20602416992188,1034.1435546875,13347.8046875,1816.0513916015625,5301.16015625,1,0,0,1,0,0,0,0,0,4,2,1325.2900390625,3336.951171875,0,Not working,Primary completion and below,inc_remit,other,13347.803527832031,485.9660339355469,2179
3076,51-38-32-63,252.37449645996094,1,0.0,0.0,0.0,0.0,39062.32421875,0.0,0.0,39062.32421875,5822.52587890625,34788.77734375,0,0,0,0,0,0,0,0,0,6,3,5798.129557291667,6510.387369791667,0,Not working,Post-secondary/tertiary and above,inc_transfer,other,39062.32421875,1514.2469787597656,2179
3077,51-44-10-22,74.27958679199219,1,0.0,0.0,53.256065368652344,819.3240966796875,1376.46435546875,0.0,3069.89111328125,5318.935546875,1409.155517578125,6677.60205078125,0,0,0,0,0,0,0,0,0,2,0,3338.801025390625,2659.4677734375,0,Self employment/subsistence,Primary completion and below,inc_rent,other,5318.93563079834,148.55917358398438,2179
3078,51-44-41-23,230.41424560546875,0,4307.87353515625,862.0435791015625,20.320158004760742,0.0,1618.578857421875,0.0,419.7068176269531,7228.52294921875,3529.408203125,5846.50634765625,1,0,0,1,0,0,1,0,0,5,3,1169.30126953125,1445.70458984375,1,Wage employment,Primary completion and below,inc_employ,inc_employ,2920.6494121551514,1152.0712280273438,2179
3079,51-46-40-93,72.72093963623047,1,0.0,3799.094970703125,0.0,459.2087707519531,0.0,400.9658203125,1074.40478515625,5733.67431640625,1436.1142578125,3936.892822265625,0,0,0,1,0,0,1,0,1,2,0,1968.4464111328125,2866.837158203125,0,Not working,Primary completion and below,inc_commerce,other,5733.674346923828,145.44187927246094,2179
3080,51-46-91-04,97.44393920898438,1,27754.12109375,0.0,0.0,0.0,2484.88818359375,0.0,3031.23046875,33270.23828125,5381.35986328125,12750.2109375,0,0,0,0,0,0,0,0,0,4,1,3187.552734375,8317.5595703125,0,Not working,At least some secondary completion,inc_employ,inc_employ,5516.11865234375,389.7757568359375,2179
